Code,Description,last_updated
F05,Delirium due to known physiological condition,09-12-2025
F06,Other mental disorders due to known physiological condition,09-12-2025
F060,Psychotic disorder w hallucin due to known physiol condition,09-12-2025
F061,Catatonic disorder due to known physiological condition,09-12-2025
F062,Psychotic disorder w delusions due to known physiol cond,09-12-2025
F063,Mood disorder due to known physiological condition,09-12-2025
F0630,"Mood disorder due to known physiological condition, unsp",09-12-2025
F0631,Mood disorder due to known physiol cond w depressv features,09-12-2025
F0632,Mood disord d/t physiol cond w major depressive-like epsd,09-12-2025
F0633,Mood disorder due to known physiol cond w manic features,09-12-2025
F0634,Mood disorder due to known physiol cond w mixed features,09-12-2025
F064,Anxiety disorder due to known physiological condition,09-12-2025
F067,Mild neurocog disorder due to known physiological condition,09-12-2025
F0670,Mild neurocog disord d/t known physiol cond w/o beh distrb,09-12-2025
F0671,Mild neurocog disord d/t known physiol cond with beh distrb,09-12-2025
F068,Oth mental disorders due to known physiological condition,09-12-2025
F07,Personality & behavrl disorders due to known physiol cond,09-12-2025
F070,Personality change due to known physiological condition,09-12-2025
F078,Oth personality & behavrl disord due to known physiol cond,09-12-2025
F0781,Postconcussional syndrome,09-12-2025
F0789,Oth personality & behavrl disord due to known physiol cond,09-12-2025
F079,Unsp personality & behavrl disord due to known physiol cond,09-12-2025
F09,Unsp mental disorder due to known physiological condition,09-12-2025
F10,Alcohol related disorders,09-12-2025
F101,Alcohol abuse,09-12-2025
F1010,"Alcohol abuse, uncomplicated",09-12-2025
F1011,"Alcohol abuse, in remission",09-12-2025
F1012,Alcohol abuse with intoxication,09-12-2025
F1013,"Alcohol abuse, with withdrawal",09-12-2025
F1014,Alcohol abuse with alcohol-induced mood disorder,09-12-2025
F1015,Alcohol abuse with alcohol-induced psychotic disorder,09-12-2025
F1018,Alcohol abuse with other alcohol-induced disorders,09-12-2025
F1019,Alcohol abuse with unspecified alcohol-induced disorder,09-12-2025
F102,Alcohol dependence,09-12-2025
F1020,"Alcohol dependence, uncomplicated",09-12-2025
F1021,"Alcohol dependence, in remission",09-12-2025
F1022,Alcohol dependence with intoxication,09-12-2025
F1023,Alcohol dependence with withdrawal,09-12-2025
F1024,Alcohol dependence with alcohol-induced mood disorder,09-12-2025
F1025,Alcohol dependence with alcohol-induced psychotic disorder,09-12-2025
F1026,Alcohol depend w alcoh-induce persisting amnestic disorder,09-12-2025
F1027,Alcohol dependence with alcohol-induced persisting dementia,09-12-2025
F1028,Alcohol dependence with other alcohol-induced disorders,09-12-2025
F1029,Alcohol dependence with unspecified alcohol-induced disorder,09-12-2025
F109,"Alcohol use, unspecified",09-12-2025
F1090,"Alcohol use, unspecified, uncomplicated",09-12-2025
F1091,"Alcohol use, unspecified, in remission",09-12-2025
F1092,"Alcohol use, unspecified with intoxication",09-12-2025
F1093,"Alcohol use, unspecified with withdrawal",09-12-2025
F1094,"Alcohol use, unspecified with alcohol-induced mood disorder",09-12-2025
F1095,"Alcohol use, unsp with alcohol-induced psychotic disorder",09-12-2025
F1096,"Alcohol use, unsp w alcoh-induce persist amnestic disorder",09-12-2025
F1097,"Alcohol use, unsp with alcohol-induced persisting dementia",09-12-2025
F1098,"Alcohol use, unsp with other alcohol-induced disorders",09-12-2025
F1099,"Alcohol use, unsp with unspecified alcohol-induced disorder",09-12-2025
F11,Opioid related disorders,09-12-2025
F111,Opioid abuse,09-12-2025
F1110,"Opioid abuse, uncomplicated",09-12-2025
F1111,"Opioid abuse, in remission",09-12-2025
F1112,Opioid abuse with intoxication,09-12-2025
F1113,Opioid abuse with withdrawal,09-12-2025
F1114,Opioid abuse with opioid-induced mood disorder,09-12-2025
F1115,Opioid abuse with opioid-induced psychotic disorder,09-12-2025
F1118,Opioid abuse with other opioid-induced disorder,09-12-2025
F1119,Opioid abuse with unspecified opioid-induced disorder,09-12-2025
F112,Opioid dependence,09-12-2025
F1120,"Opioid dependence, uncomplicated",09-12-2025
F1121,"Opioid dependence, in remission",09-12-2025
F1122,Opioid dependence with intoxication,09-12-2025
F1123,Opioid dependence with withdrawal,09-12-2025
F1124,Opioid dependence with opioid-induced mood disorder,09-12-2025
F1125,Opioid dependence with opioid-induced psychotic disorder,09-12-2025
F1128,Opioid dependence with other opioid-induced disorder,09-12-2025
F1129,Opioid dependence with unspecified opioid-induced disorder,09-12-2025
F119,"Opioid use, unspecified",09-12-2025
F1190,"Opioid use, unspecified, uncomplicated",09-12-2025
F1191,"Opioid use, unspecified, in remission",09-12-2025
F1192,"Opioid use, unspecified with intoxication",09-12-2025
F1193,"Opioid use, unspecified with withdrawal",09-12-2025
F1194,"Opioid use, unspecified with opioid-induced mood disorder",09-12-2025
F1195,"Opioid use, unsp with opioid-induced psychotic disorder",09-12-2025
F1198,"Opioid use, unspecified with oth opioid-induced disorder",09-12-2025
F1199,"Opioid use, unsp with unspecified opioid-induced disorder",09-12-2025
F12,Cannabis related disorders,09-12-2025
F121,Cannabis abuse,09-12-2025
F1210,"Cannabis abuse, uncomplicated",09-12-2025
F1211,"Cannabis abuse, in remission",09-12-2025
F1212,Cannabis abuse with intoxication,09-12-2025
F1213,Cannabis abuse with withdrawal,09-12-2025
F1215,Cannabis abuse with psychotic disorder,09-12-2025
F1218,Cannabis abuse with other cannabis-induced disorder,09-12-2025
F1219,Cannabis abuse with unspecified cannabis-induced disorder,09-12-2025
F122,Cannabis dependence,09-12-2025
F1220,"Cannabis dependence, uncomplicated",09-12-2025
F1221,"Cannabis dependence, in remission",09-12-2025
F1222,Cannabis dependence with intoxication,09-12-2025
F1223,Cannabis dependence with withdrawal,09-12-2025
F1225,Cannabis dependence with psychotic disorder,09-12-2025
F1228,Cannabis dependence with other cannabis-induced disorder,09-12-2025
F1229,Cannabis dependence with unsp cannabis-induced disorder,09-12-2025
F129,"Cannabis use, unspecified",09-12-2025
F1290,"Cannabis use, unspecified, uncomplicated",09-12-2025
F1291,"Cannabis use, unspecified, in remission",09-12-2025
F1292,"Cannabis use, unspecified with intoxication",09-12-2025
F1293,"Cannabis use, unspecified with withdrawal",09-12-2025
F1295,"Cannabis use, unspecified with psychotic disorder",09-12-2025
F1298,"Cannabis use, unsp with other cannabis-induced disorder",09-12-2025
F1299,"Cannabis use, unsp with unsp cannabis-induced disorder",09-12-2025
F13,"Sedative, hypnotic, or anxiolytic related disorders",09-12-2025
F131,"Sedative, hypnotic or anxiolytic-related abuse",09-12-2025
F1310,"Sedative, hypnotic or anxiolytic abuse, uncomplicated",09-12-2025
F1311,"Sedative, hypnotic or anxiolytic abuse, in remission",09-12-2025
F1312,"Sedative, hypnotic or anxiolytic abuse with intoxication",09-12-2025
F1313,"Sedative, hypnotic or anxiolytic abuse with withdrawal",09-12-2025
F1314,"Sedative, hypnotic or anxiolytic abuse w mood disorder",09-12-2025
F1315,"Sedative, hypnotic or anxiolytic abuse w psychotic disorder",09-12-2025
F1318,"Sedative, hypnotic or anxiolytic abuse w oth disorders",09-12-2025
F1319,"Sedative, hypnotic or anxiolytic abuse w unsp disorder",09-12-2025
F132,"Sedative, hypnotic or anxiolytic-related dependence",09-12-2025
F1320,"Sedative, hypnotic or anxiolytic dependence, uncomplicated",09-12-2025
F1321,"Sedative, hypnotic or anxiolytic dependence, in remission",09-12-2025
F1322,"Sedative, hypnotic or anxiolytic dependence w intoxication",09-12-2025
F1323,"Sedative, hypnotic or anxiolytic dependence with withdrawal",09-12-2025
F1324,"Sedative, hypnotic or anxiolytic dependence w mood disorder",09-12-2025
F1325,Sedatv/hyp/anxiolytc dependence w psychotic disorder,09-12-2025
F1326,Sedatv/hyp/anxiolytc depend w persisting amnestic disorder,09-12-2025
F1327,Sedatv/hyp/anxiolytc dependence w persisting dementia,09-12-2025
F1328,"Sedative, hypnotic or anxiolytic dependence w oth disorders",09-12-2025
F1329,"Sedative, hypnotic or anxiolytic dependence w unsp disorder",09-12-2025
F139,"Sedative, hypnotic or anxiolytic-related use, unspecified",09-12-2025
F1390,"Sedative, hypnotic, or anxiolytic use, unsp, uncomplicated",09-12-2025
F1391,"Sedatv/hyp/anxiolytc use, unspecified, in remission",09-12-2025
F1392,"Sedative, hypnotic or anxiolytic use, unsp with intoxication",09-12-2025
F1393,"Sedative, hypnotic or anxiolytic use, unsp with withdrawal",09-12-2025
F1394,"Sedative, hypnotic or anxiolytic use, unsp w mood disorder",09-12-2025
F1395,"Sedatv/hyp/anxiolytc use, unsp w psychotic disorder",09-12-2025
F1396,"Sedatv/hyp/anxiolytc use, unsp w persist amnestic disorder",09-12-2025
F1397,"Sedatv/hyp/anxiolytc use, unsp w persisting dementia",09-12-2025
F1398,"Sedative, hypnotic or anxiolytic use, unsp w oth disorders",09-12-2025
F1399,"Sedative, hypnotic or anxiolytic use, unsp w unsp disorder",09-12-2025
F14,Cocaine related disorders,09-12-2025
F141,Cocaine abuse,09-12-2025
F1410,"Cocaine abuse, uncomplicated",09-12-2025
F1411,"Cocaine abuse, in remission",09-12-2025
F1412,Cocaine abuse with intoxication,09-12-2025
F1413,"Cocaine abuse, unspecified with withdrawal",09-12-2025
F1414,Cocaine abuse with cocaine-induced mood disorder,09-12-2025
F1415,Cocaine abuse with cocaine-induced psychotic disorder,09-12-2025
F1418,Cocaine abuse with other cocaine-induced disorder,09-12-2025
F1419,Cocaine abuse with unspecified cocaine-induced disorder,09-12-2025
F142,Cocaine dependence,09-12-2025
F1420,"Cocaine dependence, uncomplicated",09-12-2025
F1421,"Cocaine dependence, in remission",09-12-2025
F1422,Cocaine dependence with intoxication,09-12-2025
F1423,Cocaine dependence with withdrawal,09-12-2025
F1424,Cocaine dependence with cocaine-induced mood disorder,09-12-2025
F1425,Cocaine dependence with cocaine-induced psychotic disorder,09-12-2025
F1428,Cocaine dependence with other cocaine-induced disorder,09-12-2025
F1429,Cocaine dependence with unspecified cocaine-induced disorder,09-12-2025
F149,"Cocaine use, unspecified",09-12-2025
F1490,"Cocaine use, unspecified, uncomplicated",09-12-2025
F1491,"Cocaine use, unspecified, in remission",09-12-2025
F1492,"Cocaine use, unspecified with intoxication",09-12-2025
F1493,"Cocaine use, unspecified with withdrawal",09-12-2025
F1494,"Cocaine use, unspecified with cocaine-induced mood disorder",09-12-2025
F1495,"Cocaine use, unsp with cocaine-induced psychotic disorder",09-12-2025
F1498,"Cocaine use, unspecified with oth cocaine-induced disorder",09-12-2025
F1499,"Cocaine use, unsp with unspecified cocaine-induced disorder",09-12-2025
F15,Other stimulant related disorders,09-12-2025
F151,Other stimulant abuse,09-12-2025
F1510,"Other stimulant abuse, uncomplicated",09-12-2025
F1511,"Other stimulant abuse, in remission",09-12-2025
F1512,Other stimulant abuse with intoxication,09-12-2025
F1513,Other stimulant abuse with withdrawal,09-12-2025
F1514,Other stimulant abuse with stimulant-induced mood disorder,09-12-2025
F1515,Oth stimulant abuse w stimulant-induced psychotic disorder,09-12-2025
F1518,Other stimulant abuse with other stimulant-induced disorder,09-12-2025
F1519,Other stimulant abuse with unsp stimulant-induced disorder,09-12-2025
F152,Other stimulant dependence,09-12-2025
F1520,"Other stimulant dependence, uncomplicated",09-12-2025
F1521,"Other stimulant dependence, in remission",09-12-2025
F1522,Other stimulant dependence with intoxication,09-12-2025
F1523,Other stimulant dependence with withdrawal,09-12-2025
F1524,Oth stimulant dependence w stimulant-induced mood disorder,09-12-2025
F1525,Oth stimulant dependence w stim-induce psychotic disorder,09-12-2025
F1528,Oth stimulant dependence with oth stimulant-induced disorder,09-12-2025
F1529,Oth stimulant dependence w unsp stimulant-induced disorder,09-12-2025
F159,"Other stimulant use, unspecified",09-12-2025
F1590,"Other stimulant use, unspecified, uncomplicated",09-12-2025
F1591,"Other stimulant use, unspecified, in remission",09-12-2025
F1592,"Other stimulant use, unspecified with intoxication",09-12-2025
F1593,"Other stimulant use, unspecified with withdrawal",09-12-2025
F1594,"Oth stimulant use, unsp with stimulant-induced mood disorder",09-12-2025
F1595,"Oth stimulant use, unsp w stim-induce psychotic disorder",09-12-2025
F1598,"Oth stimulant use, unsp with oth stimulant-induced disorder",09-12-2025
F1599,"Oth stimulant use, unsp with unsp stimulant-induced disorder",09-12-2025
F16,Hallucinogen related disorders,09-12-2025
F161,Hallucinogen abuse,09-12-2025
F1610,"Hallucinogen abuse, uncomplicated",09-12-2025
F1611,"Hallucinogen abuse, in remission",09-12-2025
F1612,Hallucinogen abuse with intoxication,09-12-2025
F1614,Hallucinogen abuse with hallucinogen-induced mood disorder,09-12-2025
F1615,Hallucinogen abuse w hallucinogen-induced psychotic disorder,09-12-2025
F1618,Hallucinogen abuse with other hallucinogen-induced disorder,09-12-2025
F1619,Hallucinogen abuse with unsp hallucinogen-induced disorder,09-12-2025
F162,Hallucinogen dependence,09-12-2025
F1620,"Hallucinogen dependence, uncomplicated",09-12-2025
F1621,"Hallucinogen dependence, in remission",09-12-2025
F1622,Hallucinogen dependence with intoxication,09-12-2025
F1624,Hallucinogen dependence w hallucinogen-induced mood disorder,09-12-2025
F1625,Hallucinogen dependence w psychotic disorder,09-12-2025
F1628,Hallucinogen dependence w oth hallucinogen-induced disorder,09-12-2025
F1629,Hallucinogen dependence w unsp hallucinogen-induced disorder,09-12-2025
F169,"Hallucinogen use, unspecified",09-12-2025
F1690,"Hallucinogen use, unspecified, uncomplicated",09-12-2025
F1691,"Hallucinogen use, unspecified, in remission",09-12-2025
F1692,"Hallucinogen use, unspecified with intoxication",09-12-2025
F1694,"Hallucinogen use, unsp w hallucinogen-induced mood disorder",09-12-2025
F1695,"Hallucinogen use, unsp w psychotic disorder",09-12-2025
F1698,"Hallucinogen use, unsp w oth hallucinogen-induced disorder",09-12-2025
F1699,"Hallucinogen use, unsp w unsp hallucinogen-induced disorder",09-12-2025
F17,Nicotine dependence,09-12-2025
F172,Nicotine dependence,09-12-2025
F1720,"Nicotine dependence, unspecified",09-12-2025
F1721,"Nicotine dependence, cigarettes",09-12-2025
F1722,"Nicotine dependence, chewing tobacco",09-12-2025
F1729,"Nicotine dependence, other tobacco product",09-12-2025
F18,Inhalant related disorders,09-12-2025
F181,Inhalant abuse,09-12-2025
F1810,"Inhalant abuse, uncomplicated",09-12-2025
F1811,"Inhalant abuse, in remission",09-12-2025
F1812,Inhalant abuse with intoxication,09-12-2025
F1814,Inhalant abuse with inhalant-induced mood disorder,09-12-2025
F1815,Inhalant abuse with inhalant-induced psychotic disorder,09-12-2025
F1817,Inhalant abuse with inhalant-induced dementia,09-12-2025
F1818,Inhalant abuse with other inhalant-induced disorders,09-12-2025
F1819,Inhalant abuse with unspecified inhalant-induced disorder,09-12-2025
F182,Inhalant dependence,09-12-2025
F1820,"Inhalant dependence, uncomplicated",09-12-2025
F1821,"Inhalant dependence, in remission",09-12-2025
F1822,Inhalant dependence with intoxication,09-12-2025
F1824,Inhalant dependence with inhalant-induced mood disorder,09-12-2025
F1825,Inhalant dependence with inhalant-induced psychotic disorder,09-12-2025
F1827,Inhalant dependence with inhalant-induced dementia,09-12-2025
F1828,Inhalant dependence with other inhalant-induced disorders,09-12-2025
F1829,Inhalant dependence with unsp inhalant-induced disorder,09-12-2025
F189,"Inhalant use, unspecified",09-12-2025
F1890,"Inhalant use, unspecified, uncomplicated",09-12-2025
F1891,"Inhalant use, unspecified, in remission",09-12-2025
F1892,"Inhalant use, unspecified with intoxication",09-12-2025
F1894,"Inhalant use, unsp with inhalant-induced mood disorder",09-12-2025
F1895,"Inhalant use, unsp with inhalant-induced psychotic disorder",09-12-2025
F1897,"Inhalant use, unsp with inhalant-induced persisting dementia",09-12-2025
F1898,"Inhalant use, unsp with other inhalant-induced disorders",09-12-2025
F1899,"Inhalant use, unsp with unsp inhalant-induced disorder",09-12-2025
F19,Other psychoactive substance related disorders,09-12-2025
F191,Other psychoactive substance abuse,09-12-2025
F1910,"Other psychoactive substance abuse, uncomplicated",09-12-2025
F1911,"Other psychoactive substance abuse, in remission",09-12-2025
F1912,Other psychoactive substance abuse with intoxication,09-12-2025
F1913,Other psychoactive substance abuse with withdrawal,09-12-2025
F1914,Oth psychoactive substance abuse w mood disorder,09-12-2025
F1915,Oth psychoactive substance abuse w psychotic disorder,09-12-2025
F1916,Oth psychoactv substance abuse w persist amnestic disorder,09-12-2025
F1917,Oth psychoactive substance abuse w persisting dementia,09-12-2025
F1918,Oth psychoactive substance abuse w oth disorders,09-12-2025
